id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
3300992243,"""

 Outline of knowledge WikiProject update - 04/02/2009 

Hi everyone.

Things are going slow again.  Where have you been?!

Maybe what you need to get you going is a little competition...

 Who are we competing with? 

Encyclopedia Britannica.  Specifically, with its Outline of knowledge (presented in its volume called the Propaedia).  Currently, they're kicking our asses.  You've really got to check out their Outline of Knowledge (available only in the encyclopedia's paper edition - not the online version).

Portals. Informally, of course, just for the fun of it.  There are around 600 portals.  We're about 100 behind them, with about 500 outlines.  Let's blow past them and leave 'em in the dust!

 Confusion in editors at large 

Now that the country outlines have been moved to the encyclopedia proper (article space), recruiting help on these is of high priority  it will soon be time to alert all relevant editors to the nature and function of these and how they relate to other country coverage on Wikipedia.

However, I've noticed instances in which editors do not understand the nature and function of outline pages, and complain that they are redundant to articles.  Well, ya.  (That's the point of an outline - to provide the essentials in a structure for greater understanding, for easy viewing and faster reading, and to provide a topical guide).  

A few editors over the years have viewed outlines as redundant to portals, not understanding the purpose and scope of outlines, nor the benefits provided by their structure and standardization.

These problems of misunderstanding need to be solved before """"going public"""", to prevent their expansion as the community's awareness of these pages increases.  Consider the response we'd get now if we announced these pages on the talk pages of 500 WikiProjects, 500 article talk pages, and placed links in 500 see also sections, etc.

That could be a nightmare.

So...

 Encyclopedic and administrative support 

I've been working on a couple things that will help alleviate confusion and hopefully reduce the need for editors to ask questions and seek advice.   They're drafts, still under construction.  Please look these over and jump in and help complete them (directly or by providing feedback):

First is an  article draft, intended to replace the current Outline article.

Next is a  on the Outline of knowledge and its outline pages.

Let me know what you think.  Do they help you understand outlines better and how to develop them on Wikipedia?  What is missing?  How can they be improved?

The Transhumanist    """,0,0,0,0,0,0
3312911305,"Krystal Jenkins 

Hi, I just added a {{db-bio}} template to the article Krystal Jenkins. You are the primary author, and furthermore, it seems to be about you. Please see Wikipedia:Conflict of interest. In addition, you don't seem to be notable, so you shouldn't have an article about yourself outside of userspace. I suggest that you copy the material at that article to a user subpage to be integrated into your userpage if you see this before the article is deleted.",0,0,0,0,0,0
3318160394,"Sorry, I think I used the wrrong template!",0,0,0,0,0,0
3329760063,"I also think that this article should show or describe what atheists do , that is in regard to being atheists not other social roles (father,husband ,employee etc )...along with what they think.
For example i can say that Muslims go to mosques ,pray ,beat up their wives ,blow up ,etc , what do atheists do?.
Also ,there should be some words about the persecution of atheists in certain countries , most notably the denial of rights to become members of legislature in some US states(by those states Constitutions).
Thirdly , i saw some quotes or notes being taken from several UK sources ,is that NPOV considering UK is still a theocracy , technically.(head of state is also head of state church) 86.123.168.47",0,0,0,0,0,0
3330138128,"I am just lazy.  I have it on automatic and sometimes forget to take it off.  You did not appear to notice that, or if you did, you are deliberately not noting that.  Sometimes, I feel like I have to keep it on, though, because of YOU specifically stalking every contribution I make like you're my mother.  Go away, please.

I know, you want me to hold the burden of proof.  Anglo-Frisian and Old Norse have the most extreme maritime influences, including those Non IE Roots discussed on the Talk:Germanic languages page where you bureaucratically assaulted me also.  As formerly stated(before Diderot POV pushed the article with a massive edit) on the Non IE Roots page(), Celtic is another language group holding a considerable amount of Non IE Roots.  Apart from any Basque influences, Celtic seems to have Non IE terms concentrated mostly in the British Isles, where they were joined by the Anglo-Frisians and Norse.  It is blatantly clear to anybody that the Mediterranean influence on High German is astounding.  The older Nordic and Germanic writings appear less structured and thought out, but the more evolution into current speech, the tongues have been so standardised by latinisation, especially.  One cannot seriously refute that the Anglo-Frisian and West Norse tongues follow the least marked latinising structures on their tongues of the Germanic languages(and especially borrowing scientific terms), apart from writing them in latin script, with a few native letters especially in Icelandic to this day.  The Baltic East Norse tongues gained a considerable conversion by the influence of the Low German speakers of the Hanseatic League in their everyday life, most notable in the Hanseatic Cities, like Visby on Gotland.  Since High German has been standardising itself all throughout Germany, having a marked effect upon such others as Austrian and Swiss German, all the dialects of Germany and even in Eastern Europe are suffering at the officialisation and BBC type overtaking.  See the German language page for more information in this regard.  To let your paranoid self know that it's ok, I haven't edited there, because that's not my area of specific study, although it's helpful to know.",0,0,0,0,0,0
3341431231,"""
Sure. As evidenced by the article's history and the fact that he's, by default, a high-profile political figure, I have little doubt that the article will be targeted on that basis alone. My comment was intended to inspire those who are working on the article to keep adding references as a keen eye will kept on this so it's better to have everything referenced than not. boi """,0,0,0,0,0,0
3343987295,"Riana, I askd you, why don't you take back your actions.  You revertd my comments that were not personal attacks, and you expect that you didn't break any rules; whereas, I am expected to leave delusional libel against my edits on my anon's talkpages and get reverted over continually.  Ye reverted a talk page so that it keeps tens of screens of absolute drivel, spam, liges, brainwash, disinfo, trash that is openly against the talkpage's description; ye conspird to ban my addresses because I hate how these sick users are allowed to push their disinfo, after I clearly wrote my explanations against in my edit summaries, that the wrong-as-hell teen-without-a-clue was allowed to revert continually without any check or punishment? -lysdexia",0,0,0,0,0,0
3354746117,"""

 Please do not vandalize pages, as you did with this edit to Waitangi Day. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
3389653316,"According to Word, this one's up to 1337 words, excluding the table of contents, references, etc. So getting there, at least. -)",0,0,0,0,0,0
3389716623,"""
Welcome!Hello and welcome to Wikipedia. Thank you for your contributions. I hope you like the place and decide to stay. The following links will help you begin editing on Wikipedia:
The Five Pillars of Wikipedia
How to edit a page
Editing tutorial
Picture tutorial
How to write a great article
Naming conventions
Manual of Style

Please bear these points in mind while editing Wikipedia:
 Please respect others' copyrights; do not copy and paste the contents from webpages directly.
 Please use a neutral point of view when editing articles; this is possibly the most important Wikipedia policy.
 If you are testing, please use the Sandbox to do so. 
 Do not add unreasonable contents into any articles, such as: copyrighted text, advertisement messages, and text that is not related to an article's subject. Adding such unreasonable information or otherwise editing articles maliciously is considered vandalism, and will result in your account being blocked.

The Wikipedia Tutorial is a good place to start learning about Wikipedia. If you have any questions, see the help pages, add a question to the village pump or ask me on  my talk page. By the way, you can sign your name on Talk and vote pages using three tildes, like this: ~~~. Four tildes (~~~~) produces your name and the current date. Again, welcome!   3:16 

""",0,0,0,0,0,0
3398744236,"""

 Where's the evidence? 
This article clearly has a potential for controversy. I think it is important that Wikipedia remain factual, as opposed to simply opinion. So when someone says that Acorah offers """"overwhelming evidence"""" of genuine mediumship, that evidence should be referenced. As far as I am aware, no medium has ever passed a test which proves their abilities, so if such evidence is available, it should be found on Wikipedia!
 """,0,0,0,0,0,0
3413492762,"""

Expo Line edits
Welcome to Wikipedia! Thank you so much for your recent contributions to the Expo Line (Los Angeles Metro) and related station pages. A small favor? Rather than wholesale deleting information you feel requires a source, especially things that are easily verifiable like dates, please use the """"{ { Citation needed } }"""" or """"{ { fact } }"""" tag. This gives the contributing editor time to use existing cites to rectify your request. And, if you are going to update information on station pages, please do it on ALL the related pages that use the information rather than on only a few here and there. Your help and contribution is very much appreciated.   """,0,0,0,0,0,0
3416991448,"Wikipedia Adventure 

Hey Ed!  Just popping in with an update on The Wikipedia Adventure.  It's pretty much finished and is in testing now.  You mentioned you were curious about it's development so check it out!  I'm interested to hear what you think.  Cheers,  t | c",0,0,0,0,0,0
3422134245,"Good Article Review
This article is currently at Good Article Review.",0,0,0,0,0,0
3424062274,"Done and done.  I think he'll be a good editor.  Just had a little glitch at the start... Anyhoo, thanks for your input.  .talk.contribs",0,0,0,0,0,0
3434644401,"""I had a look through the section on theology and came across this: """"There is no original sin in Christian Science, no Trinity, virgin birth, miracles, resurrection or atonement ... no death, heaven or hell, or final judgment."""" Five of the statements are simply wrong. Mary Baker Eddy was an emphatic and orthodox believer in the virgin birth. She certainly believed in the resurrection and the atonement (there is a chapter on """"Atonement and Eucharist"""" in Science and Health). Heaven and hell are defined in the Glossary of the textbook, though they are understood differently in Christian Science than in mainstream Christianity. (It is true that CS does not adhere to the concept of miracles, seeing healing as a result of laws of nature that are not widely understood.) This section is so wrong that it really needs to be corrected in the interest of the accuracy of the article, whatever one might think of CS per se. I don't have time to root out academic sources on this so I suggest that it simply be removed. The over-riding concern is, surely to give an accurate picture of the topic. It's the equivalent of an article on Nietzsche saying he was a devout Christian, or an article on Marx calling him an opponent of socialism.  

""",0,0,0,0,0,0
3442298497,"""

 Bastion FAC 

I've addressed all of your points raised at the FAC, if you want to return to it/the article. Thanks for reviewing! N """,0,0,0,0,0,0
3445951515,"""

Harold Pinter
JayHenry: I have updated my comments in Talk:Harold Pinter after making the changes that you suggested in your earlier comments and replies to mine; I have posted an update there and also at User talk:WillowW#Harold Pinter, addressed to both of you.  I appreciate the help of both you and Willow with the """"good article"""" review, and I hope that you will both be able to pass it now.  As I've said, I have to turn back to my non-Wikipedia work. Thanks again! -)  """,0,0,0,0,0,0
3452586384,"""
Why do we even need to mention legality in the lede? Serbia went to the ICJ hoping to get the declaration declared illegal... and got the opposite result. It's difficult to understand how """"NPOV"""" requires us to put in extra caveats to reflect a """"legal"""" stance which contradicts the ICJ, the Serbian constitution, and Kosovo's own parliament. NPOV does not require us to bend over backwards to accommodate minority views which have no basis in reality.   """,0,0,0,0,0,0
3456115104,"is the sock puppet of ,fuck off",1,0,1,0,1,0
3485550038,"""

 Photo of Vic Reeves's paintings 

The photo File:Vic Reeves artwork on display at Saatchi Gallery London in 2010.jpg is likely to be a copyright violation unless you know Vic Reeves has published his paintings with a Creative Commons licence. ₰ """,0,0,0,0,0,0
3489244027,"Hi, testing the talk pages!",0,0,0,0,0,0
3493514045,"DELITOS CONTRA LA INTEGRIDAD SEXUAL means Crimes against sexual integrity / self determination
trece=13
Ask a spanish talking person, if you wish. 
Do you doubt all other wikipedia articles and other sources? It's allright.",0,0,0,0,0,0
3521324414,Thanks for all those cites.,0,0,0,0,0,0
3540929837,"""

Welcome

Hello, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages you might like to see:

 The five pillars of Wikipedia
 How to edit a page
 Help pages
 Tutorial
 How to write a great article
 Manual of Style

You are welcome to continue editing articles without logging in, but you may wish to [ create an account]. Doing so is free, requires no personal information, and provides several benefits. If you edit without a username, your IP address () is used to identify you instead.

In any case, I hope you enjoy editing here and being a Wikipedian! Please sign your comments on talk pages using four tildes (~~~~); this will automatically produce your IP address (or username if you're logged in) and the date. If you need help, check out Wikipedia:Questions, ask me on , or ask your question and then place {{helpme}} before the question on this page. Again, welcome!  
 (Talk) """,0,0,0,0,0,0
3544885963,"Welcome!

Hello, Courthistorian, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
Tutorial
How to edit a page and How to develop articles
How to create your first article (using the Article Wizard if you wish)
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your messages on discussion pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question on this page and then place {{help me}} before the question. Again, welcome!",0,0,0,0,0,0
3550372031,"""

 Shonene Sekai or Sekai Shonen? 

On the image it shows the Kanji reversed (printed as 世界少年). Which is the title? cowsrule """,0,0,0,0,0,0
3569123230,"""

The evidence against the reconstructed pronouncation

These accounts need to be included in the main article.

Chrys C. Caragounis (1995): """"The error of Erasmus and un-greek pronunciations of Greek"""". Filologia Neotestamentaria 8 (16)
Chrys C. Caragounis (2004): Development of Greek and the New Testament, Mohr Siebeck
Th. Papadimitrakopoulos (1889): Βάσανος τῶν περὶ τῆς ἑλληνικῆς προφορᾶς Ἐρασμικῶν ἀποδείξεων. Athens. 
Dionysios Thrax description of the sounds of the mediae (100 BC) which implies that they cannot have been anything but fricatives.
Semitic Linguisitic theory which implies that all proto-Sinaitic based alphabets including Phoenicians, Hebrew and Greek contained letters which were allophones for proto-Semitic fricatives and plosives.
Semitic Linguisitic theory which states that the original Hebrew non-fricative mediae and dasea became fricatives before 280 BC and that the original Hebrew fricative mediae and dasea became breaths by 280 BC, thus proto-Semitic fricative """"g"""" stopped being represented in the written language by 280 BC but was still recognisable as modern Greek gamma in the spoken language and represented as fricative gamma in the Septuagint translation of the Hebrew bible made in 280 BC and later became a breath in the spoken langauge.""",0,0,0,0,0,0
